soil_type,rainfall_mm,temp_high_c,temp_low_c,temp_avg_c,humidity_percent,sunlight_hours,wind_speed_kmph,recommended_crop
Laterite,114.0,41.6,29.1,35.4,77.2,5.3,23.4,Wheat
Loamy,24.1,28.6,6.9,17.8,88.6,10.0,33.3,Rice
Calcareous,123.4,31.6,5.3,18.4,89.7,3.8,0.1,Barley
Alluvial,151.6,41.5,7.9,24.7,83.3,5.8,11.8,Sesame
Laterite,135.7,34.4,23.4,28.9,34.2,10.4,21.6,Sugarcane
Loamy,355.6,27.4,6.2,16.8,51.7,6.2,12.8,Groundnut
Calcareous,172.8,33.1,25.4,29.2,94.2,8.6,20.9,Sugarcane
Alluvial,272.0,36.9,21.3,29.1,63.5,4.2,12.8,Wheat
Black,325.4,35.5,28.1,31.8,83.7,4.7,0.4,Cotton
Peaty,39.4,34.1,14.8,24.5,73.8,11.7,34.1,Chana
Saline,170.1,37.6,31.2,34.4,70.3,10.1,15.6,Groundnut
Sandy,307.6,27.0,22.0,24.5,20.9,10.9,28.8,Tur
Peaty,367.4,19.5,12.2,15.8,84.1,5.4,29.1,Soybean
Red,365.2,32.7,11.0,21.9,30.2,10.9,32.3,Maize
Peaty,211.8,18.1,14.2,16.1,53.3,5.9,11.9,Rice
Peaty,234.6,23.3,16.1,19.7,53.4,7.5,12.1,Soybean
Alluvial,305.5,32.9,26.1,29.5,22.9,8.9,28.3,Mustard
Laterite,84.4,40.8,6.2,23.5,39.3,13.3,1.4,Soybean
Calcareous,301.1,26.5,9.0,17.8,31.9,4.0,29.8,Rice
Peaty,162.9,29.8,10.6,20.2,53.2,11.5,24.0,Chana
Red,322.7,39.5,7.1,23.3,59.2,9.5,27.7,Maize
Red,47.5,25.1,10.8,18.0,62.7,12.7,26.2,Groundnut
Black,83.3,41.8,32.4,37.1,44.5,13.1,2.7,Groundnut
Laterite,157.8,25.5,14.1,19.8,27.0,5.2,13.4,Sugarcane
Clayey,124.0,39.3,16.4,27.8,90.2,4.9,34.2,Soybean
Calcareous,386.7,40.2,22.4,31.3,32.8,5.9,20.6,Sugarcane
Loamy,165.7,39.9,9.5,24.7,44.5,9.4,28.4,Groundnut
Sandy,346.1,27.6,11.3,19.5,33.5,9.5,32.1,Bajra
Black,223.7,32.9,9.8,21.4,67.8,3.8,13.0,Soybean
Clayey,373.9,30.5,25.7,28.1,92.1,7.0,31.1,Rice
Peaty,194.3,24.7,13.2,18.9,75.1,9.8,17.6,Wheat
Red,206.8,35.6,8.2,21.9,92.8,5.1,25.0,Barley
Alluvial,314.8,28.0,5.5,16.8,43.4,5.7,5.8,Soybean
Black,173.0,20.3,17.9,19.1,42.6,10.0,9.2,Maize
Peaty,147.1,29.3,9.9,19.6,90.3,10.3,0.0,Soybean
Laterite,239.9,19.2,10.3,14.8,40.2,13.6,14.1,Chana
Saline,254.5,32.0,28.0,30.0,97.5,10.2,28.8,Rice
Sandy,214.9,19.0,11.0,15.0,53.8,5.7,19.9,Wheat
Loamy,93.1,23.1,14.2,18.6,21.4,7.7,24.4,Soybean
Black,245.6,34.5,15.4,24.9,86.0,8.0,34.0,Sugarcane
Red,331.8,37.2,6.3,21.8,29.1,10.0,4.0,Wheat
Red,350.4,31.5,19.0,25.2,57.4,11.1,21.6,Wheat
Black,233.5,33.8,16.8,25.3,57.2,5.6,17.2,Maize
Red,181.2,24.9,5.4,15.1,97.0,4.2,6.4,Barley
Clayey,289.5,35.5,16.4,25.9,57.0,11.3,23.2,Bajra
Sandy,347.0,33.0,24.7,28.9,89.3,4.5,8.8,Soybean
Red,186.6,37.2,23.0,30.1,48.5,13.2,6.1,Barley
Saline,101.8,21.1,13.3,17.2,37.4,13.1,20.4,Bajra
Black,392.8,26.2,17.3,21.8,52.7,7.0,14.0,Groundnut
Alluvial,17.9,24.5,6.9,15.7,35.1,4.6,25.2,Mustard
Saline,325.4,31.0,8.3,19.6,60.9,3.9,9.8,Maize
Calcareous,294.2,36.1,26.2,31.1,25.7,5.4,9.6,Maize
Saline,292.8,22.2,8.0,15.1,74.0,4.6,3.8,Sugarcane
Clayey,182.9,20.8,18.7,19.8,66.7,7.6,14.2,Groundnut
Saline,197.4,31.3,26.2,28.8,53.2,4.8,11.9,Groundnut
Red,370.2,30.8,15.8,23.3,36.3,5.9,9.1,Soybean
Calcareous,94.7,35.0,30.4,32.7,41.0,11.5,23.0,Soybean
Black,12.4,40.5,24.1,32.3,99.1,12.6,3.1,Sesame
Loamy,235.1,20.6,8.5,14.6,45.7,12.5,25.0,Barley
Calcareous,288.9,24.6,18.6,21.6,55.4,4.7,17.8,Chana
Alluvial,26.6,24.8,13.7,19.2,89.0,11.2,24.9,Barley
Saline,263.4,22.3,9.4,15.9,88.5,4.3,18.1,Sugarcane
Laterite,174.1,22.4,19.7,21.0,79.0,3.1,24.6,Bajra
Laterite,189.0,24.7,18.2,21.4,72.9,6.3,2.4,Sesame
Laterite,193.3,22.1,10.7,16.4,45.7,5.5,5.9,Mustard
Black,312.3,21.9,14.8,18.4,61.6,8.7,30.5,Cotton
Laterite,182.3,41.5,12.5,27.0,94.9,11.8,24.7,Groundnut
Red,268.4,39.2,19.6,29.4,26.0,13.0,24.1,Sesame
Red,334.0,36.8,18.4,27.6,64.4,13.1,4.1,Bajra
Sandy,6.4,40.1,25.2,32.6,80.8,7.0,18.1,Cotton
Calcareous,140.4,38.2,32.8,35.5,49.3,4.2,5.3,Groundnut
Calcareous,147.2,36.6,14.5,25.6,32.6,13.5,20.3,Mustard
Sandy,235.7,19.3,6.0,12.7,49.9,5.5,6.6,Wheat
Peaty,63.5,22.4,15.7,19.0,69.1,11.4,2.7,Sesame
Clayey,341.3,34.8,27.9,31.3,37.8,3.3,34.2,Barley
Calcareous,89.2,26.8,7.6,17.2,56.0,13.3,22.7,Barley
Saline,25.9,33.3,9.6,21.4,31.4,8.3,4.4,Bajra
Laterite,399.8,24.6,6.1,15.4,61.9,8.3,22.0,Mustard
Calcareous,192.7,34.4,5.3,19.8,23.5,13.0,30.1,Cotton
Sandy,163.3,21.6,6.1,13.9,70.1,12.3,21.0,Wheat
Red,128.2,40.2,36.5,38.4,42.5,9.1,12.7,Bajra
Saline,135.8,29.2,20.4,24.8,46.9,7.3,23.8,Tur
Red,112.1,24.0,10.3,17.1,89.3,6.3,8.1,Bajra
Black,75.6,22.5,8.8,15.7,87.5,13.2,16.7,Barley
Calcareous,52.0,18.6,6.0,12.3,49.2,3.8,32.7,Barley
Clayey,6.5,29.9,27.5,28.7,25.4,4.1,30.6,Sesame
Sandy,14.4,29.3,19.6,24.5,55.3,11.1,7.4,Groundnut
Alluvial,189.2,38.3,26.3,32.3,59.5,5.7,22.0,Groundnut
Clayey,377.0,26.9,12.2,19.5,68.0,7.8,4.4,Bajra
Calcareous,285.2,34.7,10.1,22.4,92.8,5.2,26.1,Soybean
Peaty,83.5,31.4,14.6,23.0,45.9,9.6,30.0,Cotton
Peaty,345.9,40.4,26.3,33.4,61.3,5.1,11.5,Cotton
Red,272.4,29.8,17.6,23.7,24.2,8.1,13.3,Maize
Alluvial,169.1,21.5,10.5,16.0,89.4,9.3,22.5,Rice
Black,368.2,31.6,27.0,29.3,24.6,10.2,30.6,Groundnut
Red,274.3,21.1,10.7,15.9,59.3,4.4,8.5,Sugarcane
Loamy,159.1,26.5,17.2,21.9,95.0,5.7,30.9,Groundnut
Loamy,297.0,28.6,6.9,17.8,59.2,9.7,26.5,Groundnut
Peaty,244.7,36.8,27.4,32.1,32.1,8.2,20.9,Cotton
Clayey,70.4,33.4,27.6,30.5,76.3,9.3,3.0,Sugarcane
Black,159.1,31.9,21.3,26.6,76.8,9.9,12.4,Soybean
Red,264.7,23.2,20.8,22.0,72.7,9.3,9.5,Rice
Peaty,200.1,23.0,15.1,19.1,57.1,13.3,12.9,Bajra
Black,61.4,38.5,23.1,30.8,46.1,4.4,30.3,Cotton
Laterite,339.8,34.2,11.5,22.9,83.0,3.3,17.8,Sugarcane
Clayey,164.0,38.2,20.2,29.2,22.7,11.2,28.7,Maize
Loamy,121.5,37.6,26.8,32.2,81.9,13.3,10.0,Soybean
Saline,184.1,39.6,8.7,24.1,34.1,11.4,6.6,Barley
Clayey,356.3,41.3,33.7,37.5,85.3,11.1,30.3,Maize
Alluvial,7.2,24.0,5.9,14.9,31.8,7.3,7.1,Wheat
Peaty,364.9,28.5,9.0,18.8,71.3,5.8,34.3,Sugarcane
Clayey,29.2,25.0,8.4,16.7,94.3,3.1,34.6,Rice
Laterite,376.9,27.3,5.4,16.4,28.9,5.5,22.1,Maize
Calcareous,224.7,33.3,18.4,25.8,27.3,11.9,26.3,Groundnut
Clayey,247.2,27.5,7.0,17.2,31.9,5.1,10.4,Bajra
Clayey,45.7,26.9,12.3,19.6,61.3,5.1,30.5,Cotton
Laterite,277.9,41.3,23.5,32.4,81.4,4.9,16.9,Bajra
Loamy,275.6,40.6,33.5,37.0,23.3,6.2,8.5,Soybean
Sandy,35.8,24.3,10.0,17.1,73.9,4.1,25.3,Wheat
Loamy,123.9,25.6,19.8,22.7,53.7,6.2,0.0,Maize
Clayey,159.0,18.4,13.5,15.9,85.1,11.3,7.5,Sugarcane
Red,388.3,25.9,14.0,19.9,69.6,9.7,19.8,Wheat
Laterite,300.8,23.7,21.4,22.5,24.5,10.2,8.4,Cotton
Sandy,140.8,30.0,10.6,20.3,65.4,3.1,2.0,Tur
Alluvial,93.8,20.0,5.8,12.9,52.4,13.2,16.2,Barley
Sandy,58.2,41.5,10.1,25.8,49.2,11.1,22.5,Bajra
Alluvial,346.4,23.5,19.4,21.4,97.8,12.3,2.2,Sugarcane
Loamy,388.1,30.7,25.8,28.2,58.4,13.3,4.6,Maize
Calcareous,208.4,21.2,11.3,16.2,74.2,5.4,32.7,Soybean
Clayey,351.4,34.0,17.5,25.8,66.3,8.9,31.4,Chana
Calcareous,255.4,37.5,10.3,23.9,86.3,6.5,6.0,Wheat
Loamy,98.9,25.5,12.3,18.9,74.6,7.5,13.6,Groundnut
Black,368.6,39.5,15.5,27.5,38.2,11.9,14.0,Maize
Saline,229.2,28.2,5.8,17.0,45.9,12.4,2.7,Bajra
Clayey,237.6,25.4,20.1,22.8,94.1,11.1,22.3,Soybean
Calcareous,67.7,37.4,5.8,21.6,26.8,8.8,32.1,Sesame
Laterite,62.6,27.9,25.2,26.5,29.4,9.4,17.9,Sugarcane
Alluvial,247.4,41.1,32.3,36.7,81.0,6.1,15.5,Wheat
Black,217.6,26.9,17.9,22.4,74.9,10.2,14.1,Sugarcane
Peaty,6.7,31.6,20.5,26.1,96.0,9.8,3.8,Barley
Sandy,61.4,30.0,21.0,25.5,74.7,4.7,22.1,Soybean
Laterite,303.3,26.6,18.9,22.8,99.0,13.9,21.2,Sugarcane
Alluvial,320.5,38.7,30.3,34.5,83.1,9.0,0.0,Mustard
Peaty,140.2,39.4,34.4,36.9,45.5,5.6,5.9,Barley
Laterite,284.5,18.5,10.4,14.4,54.3,4.2,24.0,Sesame
Alluvial,277.1,23.5,10.6,17.1,50.6,13.7,7.0,Soybean
Laterite,179.2,30.7,8.0,19.4,76.5,12.3,22.4,Soybean
Saline,39.8,33.5,6.1,19.8,46.0,6.1,19.4,Groundnut
Laterite,318.5,32.2,5.5,18.9,60.0,11.0,21.4,Groundnut
Alluvial,232.0,26.7,21.2,23.9,44.6,10.8,11.9,Soybean
Red,165.2,21.2,8.5,14.8,39.2,9.1,10.3,Barley
Clayey,29.5,28.3,8.0,18.1,84.9,11.3,18.7,Maize
Saline,353.0,25.2,13.5,19.4,53.5,12.1,21.4,Chana
Calcareous,206.7,38.0,19.8,28.9,76.3,13.2,28.8,Groundnut
Black,153.8,24.9,5.8,15.3,81.0,12.5,26.4,Wheat
Peaty,290.4,35.3,16.9,26.1,63.4,10.1,31.0,Sesame
Alluvial,362.0,34.5,22.1,28.3,26.1,12.5,32.1,Groundnut
Calcareous,38.7,31.8,29.4,30.6,92.1,12.7,28.8,Sesame
Alluvial,181.9,38.6,20.1,29.4,41.7,12.6,33.4,Mustard
Black,385.9,41.4,7.3,24.3,63.2,6.2,21.8,Maize
Clayey,83.3,27.1,15.9,21.5,20.1,8.8,12.0,Barley
Laterite,366.7,31.0,21.5,26.2,68.9,12.4,23.2,Groundnut
Saline,376.9,19.7,5.2,12.4,76.5,13.9,20.3,Sugarcane
Peaty,286.9,28.5,11.4,19.9,33.5,13.1,18.7,Tur
Saline,158.9,37.9,9.1,23.5,40.9,4.9,1.2,Cotton
Sandy,73.8,24.4,5.9,15.1,81.4,8.4,10.6,Barley
Saline,384.0,24.6,10.9,17.8,55.5,4.1,11.2,Chana
Clayey,244.2,36.5,13.5,25.0,35.1,7.4,28.5,Soybean
Black,256.0,37.6,16.4,27.0,91.7,3.3,8.6,Soybean
Calcareous,156.5,29.6,6.3,17.9,28.0,8.4,26.6,Groundnut
Peaty,100.5,40.3,16.1,28.2,55.8,8.0,12.5,Groundnut
Peaty,100.7,35.6,6.4,21.0,34.1,12.1,14.7,Barley
Sandy,179.0,18.1,9.4,13.8,30.5,7.7,7.3,Barley
Laterite,201.4,32.4,25.9,29.1,48.5,4.1,26.5,Cotton
Loamy,125.1,23.7,18.4,21.0,48.2,9.4,28.9,Groundnut
Peaty,69.6,22.2,13.5,17.9,57.3,12.0,11.3,Maize
Alluvial,58.0,30.8,14.6,22.7,21.2,4.4,24.9,Sesame
Black,287.7,33.7,17.3,25.5,52.2,11.8,24.8,Groundnut
Loamy,56.2,36.0,27.8,31.9,61.5,11.7,5.3,Maize
Calcareous,222.9,30.5,9.5,20.0,58.9,10.6,26.8,Cotton
Laterite,98.4,33.2,16.4,24.8,21.8,5.0,3.6,Tur
Alluvial,269.1,34.6,23.7,29.1,39.6,10.9,9.3,Groundnut
Loamy,190.8,35.0,19.7,27.4,36.6,13.8,15.6,Groundnut
Peaty,52.4,21.2,17.8,19.5,25.8,6.7,14.8,Wheat
Black,378.6,29.0,10.9,19.9,48.4,6.2,24.8,Soybean
Loamy,389.8,28.2,8.3,18.2,32.7,11.4,1.8,Maize
Black,395.4,24.0,15.9,19.9,53.3,5.7,24.6,Maize
Loamy,315.8,29.6,26.5,28.1,63.7,8.3,28.1,Maize
Alluvial,53.2,34.8,21.7,28.2,30.6,6.3,11.1,Sugarcane
Red,207.9,18.7,16.4,17.5,25.6,10.7,6.2,Cotton
Saline,62.0,20.3,10.5,15.4,76.6,8.7,18.0,Bajra
Saline,327.3,33.4,21.3,27.4,28.5,10.5,21.7,Chana
Saline,173.4,32.9,5.3,19.1,97.0,6.2,11.4,Wheat
Alluvial,60.6,18.4,13.6,16.0,28.5,3.2,19.6,Maize
Red,316.5,33.3,5.8,19.5,53.2,9.1,34.3,Maize
Peaty,374.6,31.9,16.0,23.9,94.9,11.1,34.2,Soybean
Sandy,87.7,30.2,12.6,21.4,71.8,8.9,20.4,Rice
Sandy,215.7,33.3,29.6,31.4,93.9,5.2,13.1,Sugarcane
Clayey,335.7,24.3,9.5,16.9,79.5,12.8,5.7,Rice
Red,272.0,25.3,18.1,21.7,32.9,11.0,34.7,Bajra
Red,370.8,40.8,17.9,29.3,51.8,6.7,16.1,Chana
Peaty,276.9,26.1,18.7,22.4,54.8,12.1,13.2,Mustard
Calcareous,222.7,20.7,6.9,13.8,65.4,11.1,13.8,Wheat
Red,143.4,22.1,7.4,14.8,41.9,5.9,7.3,Mustard
Laterite,149.9,20.6,6.3,13.5,30.9,8.3,24.2,Wheat
Calcareous,8.5,37.6,27.5,32.5,89.9,13.1,27.2,Groundnut
Black,250.8,30.6,10.5,20.6,46.7,9.1,12.4,Maize
Black,71.3,31.2,24.4,27.8,92.1,3.7,14.2,Soybean
Clayey,209.2,27.1,22.0,24.6,27.7,4.5,18.7,Mustard
Calcareous,257.0,33.7,21.5,27.6,30.5,13.7,33.3,Wheat
Peaty,164.6,31.9,9.3,20.6,88.7,7.1,4.8,Mustard
Alluvial,321.5,34.5,28.6,31.6,39.3,3.2,0.4,Rice
Laterite,232.0,24.0,11.4,17.7,35.5,8.4,3.8,Maize
Alluvial,108.4,26.9,14.9,20.9,52.7,6.8,30.4,Bajra
Alluvial,124.2,18.3,5.3,11.8,59.1,13.2,10.7,Mustard
Sandy,34.3,32.2,16.6,24.4,45.6,13.2,16.3,Wheat
Calcareous,17.7,28.9,17.5,23.2,95.9,5.7,18.5,Chana
Alluvial,17.4,29.8,15.4,22.6,62.3,4.6,0.5,Maize
Peaty,342.6,28.6,24.6,26.6,43.6,13.5,7.7,Barley
Loamy,152.8,24.4,19.6,22.0,90.3,13.5,34.9,Cotton
Sandy,327.3,19.0,15.7,17.4,25.6,6.2,19.2,Chana
Peaty,199.2,21.6,11.9,16.8,50.7,9.9,28.0,Barley
Red,57.8,40.0,23.3,31.6,33.6,6.2,18.4,Bajra
Peaty,21.6,39.6,13.4,26.5,77.1,13.7,19.2,Sesame
Laterite,112.3,23.8,13.0,18.4,47.4,9.8,15.5,Barley
Loamy,321.8,36.3,6.7,21.5,86.6,10.6,29.1,Cotton
Black,101.9,27.3,9.8,18.6,99.1,8.4,26.3,Cotton
Clayey,362.7,32.2,20.8,26.5,49.8,3.1,20.5,Tur
Alluvial,321.8,38.8,7.1,22.9,45.6,11.3,3.3,Sesame
Calcareous,238.1,40.4,19.3,29.9,56.8,4.0,16.5,Wheat
Loamy,56.7,38.2,30.0,34.1,45.1,9.1,26.9,Sesame
Sandy,93.6,19.1,9.9,14.5,46.9,6.1,20.9,Barley
Loamy,305.2,21.3,9.0,15.2,98.2,11.4,26.4,Sugarcane
Black,374.2,34.3,23.3,28.8,91.8,7.8,5.2,Rice
Black,226.0,22.2,6.6,14.4,76.0,12.4,16.3,Soybean
Peaty,362.4,22.9,15.3,19.1,95.5,3.7,21.1,Rice
Sandy,276.1,36.4,6.2,21.3,38.9,9.2,2.4,Sugarcane
Calcareous,70.8,23.8,5.2,14.5,20.9,4.5,8.0,Mustard
Black,170.6,18.4,15.5,16.9,55.3,10.7,6.5,Cotton
Peaty,304.1,36.8,7.5,22.1,31.9,10.7,29.3,Maize
Alluvial,300.5,40.7,11.3,26.0,50.5,10.6,8.7,Barley
Sandy,185.9,32.3,7.9,20.1,39.9,13.2,14.5,Maize
Alluvial,23.2,24.6,6.7,15.7,24.9,13.6,8.4,Mustard
Red,288.6,22.0,18.8,20.4,22.7,7.9,5.6,Barley
Calcareous,210.0,35.9,25.5,30.7,60.7,11.2,18.0,Chana
Clayey,315.4,36.9,30.0,33.5,27.3,11.4,26.9,Sesame
Saline,184.4,21.1,16.3,18.7,62.1,11.3,11.4,Mustard
Calcareous,347.1,37.6,28.4,33.0,29.7,4.4,26.7,Groundnut
Red,372.2,28.5,19.1,23.8,95.5,12.4,20.8,Sugarcane
Peaty,51.4,38.2,31.6,34.9,92.9,5.7,7.0,Bajra
Saline,315.3,28.1,11.9,20.0,97.7,12.0,14.3,Sugarcane
Saline,275.7,31.1,5.5,18.3,42.8,11.1,18.0,Groundnut
Calcareous,262.4,40.6,17.0,28.8,68.2,11.0,21.2,Cotton
Red,243.2,39.0,12.9,25.9,50.3,8.8,16.4,Soybean
Sandy,116.6,37.0,18.1,27.6,62.5,8.9,9.4,Tur
Laterite,197.5,29.2,21.9,25.5,31.3,3.8,33.1,Tur
Loamy,256.8,32.6,23.6,28.1,60.8,10.2,11.6,Groundnut
Alluvial,26.3,25.3,19.1,22.2,50.5,13.9,1.3,Wheat
Laterite,352.6,37.3,8.8,23.0,55.0,6.1,26.7,Mustard
Saline,200.9,20.5,13.3,16.9,88.5,6.8,8.2,Soybean
Loamy,127.1,19.3,9.2,14.2,89.6,8.1,16.2,Barley
Peaty,248.8,21.5,9.8,15.7,93.9,9.5,12.6,Sugarcane
Laterite,392.2,27.2,22.3,24.8,60.9,13.5,18.3,Wheat
Loamy,248.6,25.2,19.1,22.1,43.2,3.2,11.2,Cotton
Clayey,313.9,26.1,11.8,19.0,84.0,12.5,0.6,Soybean
Laterite,82.5,21.2,12.9,17.1,32.0,3.2,34.2,Barley
Laterite,248.9,25.6,12.6,19.1,68.6,8.6,15.2,Mustard
Calcareous,367.1,39.8,15.0,27.4,41.8,5.8,18.2,Tur
Red,87.7,29.6,21.0,25.3,43.1,6.6,0.0,Mustard
Clayey,291.6,34.0,24.6,29.3,70.1,5.9,30.2,Soybean
Black,72.6,19.2,12.5,15.8,58.5,10.4,26.7,Groundnut
Saline,73.0,32.5,11.0,21.8,94.0,11.1,12.2,Barley
Red,123.5,18.5,6.5,12.5,37.1,9.3,2.7,Wheat
Loamy,397.0,36.7,15.8,26.2,93.1,12.9,5.7,Soybean
Peaty,199.7,19.0,15.3,17.1,89.6,10.9,33.7,Sesame
Alluvial,386.8,26.2,21.9,24.0,73.4,13.2,10.6,Soybean
Clayey,172.5,35.7,6.5,21.1,42.9,7.6,22.2,Sesame
Laterite,225.8,21.5,19.3,20.4,77.3,5.0,20.2,Sugarcane
Sandy,224.0,24.2,8.3,16.2,21.8,8.5,12.0,Barley
Red,91.3,23.0,20.4,21.7,35.5,13.2,3.6,Rice
Sandy,267.2,25.0,21.9,23.4,53.1,7.3,11.5,Rice
Clayey,320.1,24.4,8.3,16.4,95.3,3.0,17.8,Rice
Red,376.2,20.4,13.2,16.8,58.2,10.6,5.7,Rice
Clayey,318.6,28.8,15.6,22.2,58.0,10.5,14.7,Mustard
Black,242.4,23.6,10.9,17.2,40.8,7.5,1.2,Cotton
Peaty,35.2,26.3,19.6,23.0,78.5,9.4,3.2,Cotton
Peaty,363.3,33.1,28.5,30.8,49.8,13.6,6.3,Tur
Alluvial,155.1,39.2,25.7,32.5,26.6,7.2,27.1,Soybean
Loamy,147.1,29.7,11.4,20.6,45.5,13.1,32.2,Maize
Sandy,337.3,28.2,9.0,18.6,51.3,3.7,33.9,Mustard
Clayey,176.3,18.7,11.4,15.1,55.0,4.8,10.3,Sesame
Sandy,107.8,19.0,11.4,15.2,42.2,7.3,25.9,Mustard
Calcareous,98.3,33.7,13.1,23.4,30.0,4.1,32.2,Chana
Calcareous,214.5,23.0,18.5,20.8,25.5,12.5,15.7,Tur
Laterite,245.7,24.3,12.6,18.4,44.7,10.9,1.3,Barley
Saline,371.5,34.5,10.5,22.5,38.1,3.8,13.9,Sesame
Alluvial,18.0,39.8,33.8,36.8,91.5,5.5,31.9,Sesame
Calcareous,89.0,22.8,16.2,19.5,60.0,3.2,24.6,Bajra
Calcareous,188.0,38.0,18.8,28.4,30.9,12.2,20.2,Groundnut
Black,381.2,35.5,27.8,31.6,72.8,9.3,3.8,Maize
Loamy,25.9,28.4,26.3,27.4,64.2,4.8,2.6,Cotton
Sandy,372.8,23.7,15.2,19.4,58.9,3.3,13.7,Sugarcane
Calcareous,355.8,32.8,5.2,19.0,68.6,12.8,15.2,Sugarcane
Sandy,379.8,26.4,19.1,22.8,60.8,7.1,12.7,Groundnut
Loamy,180.7,34.3,9.5,21.9,97.8,13.3,25.6,Maize
Black,80.5,36.9,20.7,28.8,22.0,9.7,20.4,Cotton
Clayey,255.4,22.3,13.0,17.6,39.0,12.3,16.2,Rice
Loamy,315.5,31.0,10.7,20.9,45.8,10.1,13.9,Soybean
Red,159.8,32.7,24.5,28.6,83.4,4.9,15.7,Groundnut
Black,354.5,31.3,27.8,29.6,74.0,11.5,1.1,Soybean
Calcareous,201.0,20.2,16.8,18.5,55.9,5.7,19.7,Sugarcane
Saline,109.9,20.4,15.4,17.9,35.9,6.7,2.2,Chana
Calcareous,136.5,36.1,25.5,30.8,21.6,8.6,4.5,Groundnut
Red,243.8,29.1,5.3,17.2,33.3,10.7,12.7,Wheat
Alluvial,226.0,33.8,22.4,28.1,72.9,8.8,16.5,Sugarcane
Black,168.5,24.2,8.1,16.1,60.9,4.0,4.7,Barley
Black,388.3,27.7,15.8,21.8,32.6,10.7,0.5,Groundnut
Laterite,369.5,41.3,26.6,34.0,82.9,5.0,13.7,Sesame
Loamy,7.4,39.2,13.8,26.5,24.7,8.7,32.5,Sesame
Laterite,123.9,18.9,8.5,13.7,66.1,3.1,9.1,Barley
Clayey,70.3,29.6,27.4,28.5,50.2,3.4,33.0,Cotton
Laterite,370.9,37.3,19.5,28.4,50.6,8.6,22.2,Maize
Black,394.1,34.9,21.1,28.0,76.4,13.3,6.5,Rice
Red,188.7,19.2,16.4,17.8,88.6,11.4,26.5,Maize
Peaty,78.2,30.8,17.6,24.2,58.0,6.2,16.0,Barley
Saline,399.8,38.4,35.4,36.9,92.8,3.9,2.1,Sugarcane
Alluvial,67.6,24.7,10.1,17.4,84.0,13.1,7.9,Wheat
Clayey,373.2,35.6,14.4,25.0,24.3,5.6,15.0,Cotton
Saline,138.7,28.5,24.6,26.6,74.6,6.0,3.3,Soybean
Black,6.7,23.4,21.2,22.3,90.7,8.9,24.2,Sugarcane
Saline,274.7,36.9,21.2,29.0,25.8,4.6,23.6,Wheat
Alluvial,81.2,39.0,14.7,26.9,91.4,11.9,32.9,Cotton
Clayey,259.0,41.4,12.1,26.8,72.1,8.9,28.1,Sugarcane
Red,393.5,23.5,20.0,21.8,61.4,11.5,27.6,Groundnut
Peaty,110.7,32.2,12.4,22.3,92.0,7.9,5.6,Groundnut
Black,145.6,26.7,14.6,20.6,44.7,3.0,24.5,Maize
Black,6.4,27.0,15.4,21.2,30.5,3.1,25.4,Tur
Alluvial,181.8,33.5,29.9,31.7,74.2,5.5,30.0,Barley
Clayey,292.3,30.2,11.0,20.6,93.5,13.5,21.6,Soybean
Sandy,195.7,37.3,9.4,23.3,32.0,8.3,21.0,Soybean
Clayey,200.6,36.5,6.5,21.5,98.3,4.6,31.4,Soybean
Alluvial,143.1,37.6,22.4,30.0,27.9,11.2,33.2,Maize
Alluvial,208.6,26.0,16.2,21.1,52.7,12.5,30.8,Wheat
Black,226.7,21.8,8.2,15.0,58.1,12.9,25.3,Mustard
Clayey,128.8,20.2,17.4,18.8,91.7,4.0,1.4,Tur
Saline,166.9,30.9,22.4,26.6,66.9,6.8,14.9,Soybean
Clayey,135.4,39.1,34.8,37.0,52.2,11.6,17.3,Sesame
Black,244.4,38.3,23.7,31.0,48.1,12.5,12.1,Maize
Black,123.0,41.6,23.6,32.6,66.3,11.3,18.2,Maize
Saline,271.4,35.3,19.1,27.2,94.0,9.5,31.6,Rice
Sandy,398.4,40.4,12.2,26.3,64.3,7.6,20.3,Soybean
Red,69.2,39.7,6.4,23.1,22.3,3.4,25.9,Cotton
Peaty,307.5,22.2,17.8,20.0,29.9,7.4,14.1,Chana
Peaty,261.2,35.0,11.6,23.3,38.4,4.1,33.8,Chana
Peaty,275.2,24.5,15.0,19.8,55.6,13.9,1.3,Cotton
Alluvial,387.3,27.0,16.7,21.9,27.0,3.1,12.6,Bajra
Alluvial,16.5,29.8,23.7,26.8,85.2,8.5,5.1,Mustard
Clayey,59.0,19.1,16.3,17.7,21.8,9.9,18.4,Wheat
Calcareous,178.0,20.7,18.7,19.7,37.0,13.0,26.7,Sugarcane
Laterite,277.5,38.5,27.2,32.9,72.5,3.8,31.4,Chana
Sandy,394.5,22.0,12.4,17.2,28.9,12.0,31.0,Groundnut
Alluvial,33.0,39.8,21.8,30.8,99.3,12.0,22.3,Bajra
Laterite,232.5,20.4,12.4,16.4,65.9,3.5,28.2,Soybean
Peaty,320.0,36.8,7.7,22.2,57.0,9.3,22.0,Chana
Clayey,248.2,25.6,13.0,19.3,74.2,11.7,31.7,Soybean
Black,31.0,38.5,27.0,32.8,73.5,8.7,17.8,Bajra
Laterite,104.0,39.7,10.7,25.2,38.9,9.6,27.2,Groundnut
Peaty,257.2,39.1,24.4,31.8,32.1,7.4,6.6,Wheat
Calcareous,281.3,29.6,11.4,20.5,94.0,8.3,21.3,Sugarcane
